Are you self-employed?,How many employees does your company or organization have?,Is your employer primarily a tech company/organization?,Does your employer provide mental health benefits as part of healthcare coverage?,Do you know the options for mental health care available under your employer-provided coverage?,"Has your employer ever formally discussed mental health (for example, as part of a wellness campaign or other official communication)?",Does your employer offer resources to learn more about mental health concerns and options for seeking help?,Is your anonymity protected if you choose to take advantage of mental health or substance abuse treatment resources provided by your employer?,"If a mental health issue prompted you to request a medical leave from work, asking for that leave would be:",Do you think that discussing a mental health disorder with your employer would have negative consequences?,Do you think that discussing a physical health issue with your employer would have negative consequences?,Would you feel comfortable discussing a mental health disorder with your coworkers?,Would you feel comfortable discussing a mental health disorder with your direct supervisor(s)?,Do you feel that your employer takes mental health as seriously as physical health?,Have you heard of or observed negative consequences for co-workers who have been open about mental health issues in your workplace?,Did you hear of or observe negative consequences for co-workers with mental health issues in your previous workplaces?,Do you feel that being identified as a person with a mental health issue would hurt your career?,Do you think that team members/co-workers would view you more negatively if they knew you suffered from a mental health issue?,Have you observed or experienced an unsupportive or badly handled response to a mental health issue in your current or previous workplace?,Have your observations of how another individual who discussed a mental health disorder made you less likely to reveal a mental health issue yourself in your current workplace?,Do you have a family history of mental illness?,Have you had a mental health disorder in the past?,Do you currently have a mental health disorder?,Have you been diagnosed with a mental health condition by a medical professional?,Have you ever sought treatment for a mental health issue from a mental health professional?,"If you have a mental health issue, do you feel that it interferes with your work when being treated effectively?","If you have a mental health issue, do you feel that it interferes with your work when NOT being treated effectively?",What is your age?,What is your gender?,Do you work remotely?,Which of the following best describes your work position?_Back-end Developer,Which of the following best describes your work position?_Designer,Which of the following best describes your work position?_Dev Evangelist/Advocate,Which of the following best describes your work position?_DevOps/SysAdmin,Which of the following best describes your work position?_Executive Leadership,Which of the following best describes your work position?_Front-end Developer,Which of the following best describes your work position?_HR,Which of the following best describes your work position?_One-person shop,Which of the following best describes your work position?_Other,Which of the following best describes your work position?_Sales,Which of the following best describes your work position?_Supervisor/Team Lead,Which of the following best describes your work position?_Support
0.0,4,1.0,2,2,0,1,2,2,0,0,1,2,1,0,0,2,2,0,2,1,2,2,0,1.0,1,2,35.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2,1.0,1,0,0,0,1,2,0,0,1,0,0,0,0,3,1,0,2,0,2,0,1,1.0,2,2,24.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0,1,1.0,1,1,1,1,1,1,0,0,1,2,1,0,0,2,2,1,2,1,0,0,0,0.0,2,2,39.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.0,1,1.0,2,1,0,0,1,4,2,1,1,1,2,1,1,3,3,2,2,2,0,0,0,0.0,2,2,34.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,3,3,0,2,2,0,0,0,1.0,2,2,32.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,3,2,3,1,2,1,1,1,1.0,0,3,25.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0
0.0,2,0.0,0,0,0,0,0,4,2,2,0,0,0,0,0,3,3,2,1,1,1,1,0,0.0,3,3,43.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,1,1.0,2,0,0,1,2,4,0,0,0,1,1,0,0,3,1,1,0,0,0,0,0,1.0,2,2,39.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,1,3,1,2,2,2,2,2,1,0.0,0,2,35.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
0.0,2,1.0,2,2,0,0,2,1,0,0,2,2,0,0,0,2,0,1,0,2,2,2,1,1.0,1,3,34.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,5,0.0,2,1,2,1,1,1,1,0,1,2,1,0,0,2,2,0,2,0,0,0,0,0.0,2,2,38.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.0,3,1.0,2,2,0,1,2,1,2,1,2,2,0,1,0,4,4,3,2,1,2,2,1,1.0,2,3,26.0,1,2,0,0,0,0,0,0,0,0,0,0,0,1
0.0,1,1.0,0,1,0,0,1,2,1,0,1,0,1,0,0,2,1,1,2,2,0,0,0,0.0,2,2,24.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0.0,1,1,2,2,1,4,2,0,0,0,1,0,0,1,1,0,2,2,2,2,1,1.0,1,3,27.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,1,1.0,2,2,2,2,2,2,0,0,1,0,2,0,1,3,3,2,2,0,2,2,0,1.0,0,2,25.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,1,2,2,0,2,0,0,0,0,0.0,2,2,37.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.0,5,0.0,2,1,1,2,2,2,1,0,0,1,2,0,1,3,3,2,0,2,1,0,0,0.0,2,2,33.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,2,0.0,0,1,2,1,2,3,2,0,0,0,1,0,1,3,3,3,0,0,2,2,1,1.0,2,3,34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,2,1.0,1,1,0,0,1,3,1,0,0,0,1,0,0,3,3,0,2,1,2,2,1,1.0,2,3,27.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.0,3,1.0,2,0,0,1,1,0,1,0,0,1,1,0,1,3,3,1,0,2,2,1,1,1.0,2,3,33.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,1,1.0,2,1,0,1,1,1,1,0,2,2,2,0,0,2,2,0,2,2,2,2,1,1.0,3,3,50.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,1,3,3,1,0,2,2,2,1,1.0,2,3,54.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.0,5,1.0,2,1,2,0,2,4,2,0,2,0,0,1,0,3,0,2,2,1,2,0,1,1.0,2,3,32.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,1,1.0,1,1,1,2,2,0,0,0,1,1,2,0,0,1,1,0,2,0,0,0,0,0.0,2,2,39.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,1,1.0,1,0,1,1,1,0,0,0,2,2,2,0,0,2,1,1,0,0,0,0,0,0.0,2,2,36.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.0,3,1.0,1,0,0,0,1,1,1,0,2,1,1,0,0,2,1,0,2,0,1,0,0,0.0,2,2,34.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,3,1.0,1,1,0,0,1,2,1,0,1,2,1,0,0,2,1,0,2,2,2,1,0,1.0,2,3,31.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,5,0.0,0,0,2,2,1,1,0,0,1,2,0,0,0,2,2,3,1,2,2,1,1,1.0,0,1,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,5,0.0,1,1,2,2,2,0,0,0,2,2,2,0,0,3,2,0,2,1,0,0,0,0.0,2,3,48.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0,1,1.0,1,0,0,1,1,0,0,0,1,2,1,0,1,2,4,0,2,2,2,1,1,1.0,2,2,31.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0,1.0,0,0,0,0,1,0,0,0,2,2,2,0,0,2,1,0,2,0,0,0,0,0.0,2,2,32.0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
0.0,3,1.0,1,1,0,0,1,3,2,1,0,0,0,1,0,3,3,2,2,0,0,0,0,0.0,2,2,32.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,2,1,0,2,2,2,2,1,1.0,2,3,31.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0,1.0,3,0,0,2,2,0,0,0,1,2,2,0,1,1,1,0,2,2,0,2,1,1.0,1,3,28.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0.0,5,0.0,1,0,0,0,1,4,2,0,0,0,0,0,0,3,3,2,0,2,2,2,1,1.0,2,2,28.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,2,1.0,2,2,0,1,1,1,2,1,0,1,0,0,0,3,2,0,2,2,2,2,1,1.0,1,3,33.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,2,1,0,2,2,2,0,1,1.0,2,2,33.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,1,4,4,1,2,0,2,2,1,1.0,2,3,59.0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,1,2,2,1,2,2,2,2,1,1.0,2,3,33.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,3,1.0,1,0,0,1,1,4,2,1,1,1,0,1,1,2,2,2,2,1,1,1,1,1.0,1,1,37.0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1,1.0,1,1,0,0,1,1,1,0,1,1,1,0,2,4,2,3,2,0,2,0,1,1.0,2,2,27.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
0.0,5,1.0,0,0,0,0,1,2,0,0,1,1,1,0,0,3,3,0,2,0,0,1,0,0.0,0,0,39.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,2,1,0,2,2,2,0,0,0.0,1,2,50.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,5,0.0,2,2,1,2,2,1,1,0,1,2,1,0,0,2,2,0,2,1,0,0,0,0.0,2,2,34.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,1,2,3,0,0,0,1,0,0.0,3,1,50.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1,1.0,3,0,0,1,1,1,0,0,1,2,2,0,0,2,2,2,2,1,1,1,0,0.0,2,2,31.0,1,2,0,0,0,0,0,0,0,0,0,0,0,1
0.0,5,0.0,2,2,0,2,0,0,2,0,0,0,0,0,0,3,3,2,2,2,1,1,1,0.0,1,3,39.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,2,1.0,1,0,0,1,1,3,1,1,0,0,0,0,1,2,2,2,2,2,2,0,1,1.0,2,2,46.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,5,1.0,1,0,0,1,1,1,0,0,1,2,2,0,0,1,1,0,2,0,0,1,0,0.0,1,2,28.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2,1.0,1,1,0,1,2,2,1,0,0,0,2,0,0,3,2,0,2,0,0,0,0,0.0,2,2,32.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,2,2,1,0,0,2,2,1,1.0,2,3,65.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,1,2,0,2,2,2,1,1,1.0,2,0,37.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,2,1,0,2,1,1,0,0,1.0,1,2,41.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,2,3,3,0,2,1,2,2,1,1.0,1,2,38.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.0,1,1,2,0,1,1,0,0,2,2,2,0,2,4,0,3,2,0,2,2,1,1.0,2,3,51.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,4,0.0,1,0,0,2,2,2,0,0,2,2,1,0,1,3,2,1,0,1,1,1,0,1.0,2,2,29.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,2,2,0,2,0,0,0,0,1.0,1,2,37.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,1,3,2,1,2,0,0,0,0,0.0,2,2,31.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0,1.0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,1,0,2,2,1,1,0,0.0,1,1,32.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,2,1,0,2,1,2,2,1,1.0,1,3,31.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,5,0.0,3,0,0,2,1,2,1,0,0,1,0,0,1,3,3,1,1,2,1,0,0,1.0,2,2,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,1,2,2,0,2,2,2,1,1.0,3,3,31.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,1,1,2,2,0,0,0,0,0.0,2,2,38.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0
0.0,5,0.0,2,2,0,1,1,3,2,1,1,1,0,0,1,3,3,1,1,1,2,1,1,1.0,2,3,35.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,1,3,3,1,2,1,0,0,0,0.0,2,2,29.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,2,2,3,2,0,0,0,0,1.0,2,2,63.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,1,2,4,2,1,0,2,2,1,1.0,1,3,47.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,1,2,1,3,1,2,2,2,1,1.0,1,3,43.0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
0.0,2,1.0,0,0,0,0,1,2,1,0,2,2,1,0,0,3,2,1,1,0,0,0,0,0.0,2,2,38.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.0,1,0.0,1,0,0,1,1,3,1,0,0,2,1,0,0,1,2,1,0,0,1,1,0,0.0,2,2,27.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1,1.0,1,0,0,2,2,2,0,0,0,2,2,1,1,4,1,0,2,2,2,2,0,0.0,2,3,40.0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
0.0,4,0.0,3,0,1,1,1,4,2,1,0,0,0,0,0,3,3,1,2,0,1,0,0,0.0,2,2,32.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,2,1,0,2,0,1,1,0,0.0,2,2,43.0,1,2,0,0,0,0,0,1,0,0,0,0,0,0
0.0,3,0.0,2,2,0,0,2,3,1,0,1,1,0,0,2,3,3,3,0,1,2,2,1,0.0,0,3,28.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,1,3,3,2,2,0,0,0,0,0.0,2,2,46.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
0.0,5,0.0,0,2,0,0,1,1,1,0,0,0,0,0,0,3,3,0,2,2,0,0,0,0.0,2,2,42.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0,1.0,0,2,0,0,1,1,1,0,1,1,2,0,0,2,2,0,2,2,2,1,1,1.0,1,2,31.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,1,1,0,2,0,2,2,1,1.0,1,2,37.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1,1.0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,2,0,2,2,2,2,1,1.0,2,3,35.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,2,2,1,0,0,0,1,0,1.0,2,2,30.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0
0.0,2,1.0,3,1,2,0,2,0,0,0,2,2,2,0,1,1,1,0,2,2,2,2,1,1.0,1,3,35.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,2,1.0,2,2,0,1,2,1,1,0,1,2,2,0,0,3,2,0,2,2,2,2,1,1.0,1,3,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,1,1.0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0.0,2,2,23.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,1,2,2,2,2,2,2,1,1,1.0,2,3,39.0,1,2,0,0,0,0,0,1,0,0,0,0,0,0
0.0,1,1.0,0,0,2,0,2,0,0,0,1,1,1,0,0,2,1,1,1,0,0,0,0,0.0,2,2,38.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,2,2,0,2,2,2,2,1,1.0,3,3,28.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,2,2,2,1,0,1,0,0,0.0,2,2,30.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,3,3,1,0,0,1,1,0,0.0,2,1,38.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
0.0,2,1.0,1,0,0,1,1,0,0,0,0,1,2,0,0,2,2,0,2,0,0,0,0,0.0,2,2,33.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2,1.0,1,1,1,1,1,0,0,0,2,2,2,0,0,2,2,0,2,0,0,0,0,0.0,2,2,35.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,2,3,3,2,2,0,0,0,0,0.0,2,2,54.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,3,1.0,1,0,1,1,1,2,0,0,1,1,1,0,0,2,2,0,2,1,0,0,0,0.0,2,2,30.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,1,2,1,0,2,1,0,0,0,1.0,2,2,32.0,1,2,0,0,0,0,0,1,0,0,0,0,0,0
0.0,4,1.0,1,0,0,1,1,0,0,0,0,1,1,0,0,2,2,0,2,2,1,1,0,0.0,2,2,28.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,1,1.0,0,1,2,0,1,1,0,0,1,2,1,0,0,3,2,0,2,1,2,0,1,0.0,2,2,39.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0,1.0,0,2,0,0,0,1,1,0,1,1,1,0,0,2,2,2,1,2,2,2,1,1.0,1,3,21.0,2,2,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1,1.0,2,2,2,2,0,0,1,0,1,2,0,0,1,2,2,0,2,2,0,0,0,0.0,2,2,31.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,5,1.0,1,0,1,1,1,1,2,1,0,0,1,0,0,2,2,0,2,0,0,1,0,0.0,2,2,30.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2,1.0,2,1,0,0,2,3,1,0,1,1,1,0,0,2,3,0,2,0,0,0,0,0.0,2,2,25.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0,1,1.0,3,1,0,1,1,3,1,1,2,1,0,0,0,3,1,0,2,0,0,0,0,0.0,2,2,26.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2,1.0,2,1,0,0,2,1,0,0,1,2,1,1,0,2,1,1,0,0,1,0,0,0.0,2,2,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,4,1.0,0,0,1,0,1,1,0,0,1,2,2,0,0,2,1,0,2,0,0,0,0,0.0,2,2,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,3,1.0,1,1,2,1,2,0,0,0,2,2,2,0,1,2,2,0,2,0,0,0,0,0.0,2,2,31.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
0.0,3,1.0,1,1,0,1,1,2,1,0,1,1,1,0,0,2,1,0,2,2,2,2,1,1.0,1,2,32.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0.0,0,0,0,0,1,3,0,0,1,2,2,0,0,1,1,0,2,2,2,2,1,1.0,1,2,45.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,1,2,1,0,2,2,1,1,0,0.0,2,3,29.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2,1.0,2,0,0,0,1,1,1,0,0,0,1,0,0,3,3,1,2,2,2,1,0,1.0,2,2,27.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2,1.0,3,0,1,1,1,0,0,0,0,1,2,0,0,3,2,0,2,1,2,2,0,0.0,2,2,28.0,1,2,0,0,0,0,0,1,0,0,0,0,0,0
0.0,4,1.0,2,0,0,2,1,3,1,0,1,1,1,0,0,1,2,0,2,2,0,0,0,0.0,1,1,38.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0.0,2,2,1,2,1,1,1,0,1,2,2,0,1,4,1,2,0,2,2,2,1,1.0,2,3,38.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,5,1.0,1,1,1,1,2,1,0,0,1,2,2,0,0,1,1,0,2,2,2,0,1,1.0,2,2,34.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,3,3,0,2,1,2,0,1,1.0,0,2,36.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1,1.0,1,0,0,0,2,0,0,0,1,2,2,0,0,2,2,0,2,0,0,0,0,0.0,2,2,23.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0.0,2,1,0,0,1,2,2,1,0,1,0,1,1,4,2,1,2,2,2,1,1,1.0,1,3,40.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,2,2,0,2,0,2,2,1,1.0,0,2,39.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2,1.0,1,1,0,0,1,3,1,0,0,1,1,0,0,2,2,0,2,2,2,1,1,1.0,1,2,28.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,1,1.0,1,0,0,1,1,2,0,0,2,2,1,0,0,2,1,0,2,0,0,0,0,0.0,2,2,33.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,0,2,2,1,2,1,2,1,1,1.0,2,2,32.0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
0.0,5,0.0,2,0,2,2,2,1,1,0,0,1,2,0,0,2,1,2,2,2,2,2,1,0.0,1,2,32.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,5,1.0,2,2,2,2,2,0,0,0,1,2,1,0,0,2,2,0,2,2,2,1,1,1.0,2,3,27.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,3,1.0,0,0,0,0,1,2,2,0,0,0,1,0,1,3,3,1,0,0,2,0,1,1.0,0,1,33.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,3,0.0,1,1,0,0,1,3,1,0,1,2,1,0,0,3,2,1,0,2,0,0,0,0.0,2,2,34.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,1,3,3,0,2,1,2,1,1,1.0,1,3,38.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,5,0.0,2,0,1,1,1,2,1,1,0,0,1,0,0,3,3,0,2,1,0,0,0,0.0,2,2,35.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,2,1.0,2,1,2,2,2,2,1,0,1,2,1,0,0,2,2,0,2,0,1,0,0,0.0,2,2,39.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0,5,0.0,2,1,0,2,2,0,0,0,1,1,1,0,0,2,1,2,0,0,0,0,0,0.0,2,2,35.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,3,0.0,1,0,0,1,2,1,0,0,2,1,0,0,0,2,2,2,1,0,0,2,0,0.0,0,1,34.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1.0,2,0,0,0,1,1,1,0,1,2,1,0,1,3,3,0,2,2,2,2,1,1.0,1,2,44.0,1,2,0,0,0,0,0,1,0,0,0,0,0,0
0.0,4,0.0,2,1,0,0,1,0,0,0,2,1,0,0,0,1,1,0,2,0,2,0,0,1.0,2,3,42.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
0.0,1,0.0,2,0,0,1,1,2,1,0,0,1,1,0,0,3,2,0,2,0,0,0,0,0.0,2,2,30.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2,0.0,2,0,0,0,0,3,2,0,1,2,0,0,0,2,2,0,2,2,1,1,0,0.0,2,2,55.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2,1.0,0,2,0,0,1,1,1,0,0,1,1,0,1,3,3,2,2,2,1,1,1,1.0,2,2,46.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0.0,2,2,0,0,2,3,0,0,2,2,2,0,1,3,0,0,2,2,2,2,1,1.0,1,2,33.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,2,0.0,2,1,0,2,2,2,1,1,2,2,1,0,0,2,1,3,2,2,2,2,1,1.0,0,2,30.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,2,1.0,0,0,0,0,1,0,0,0,2,2,0,0,1,2,2,0,2,2,2,2,1,1.0,1,3,30.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,5,1.0,2,2,0,2,1,2,2,1,0,0,1,1,1,4,2,1,0,1,1,1,0,1.0,1,3,31.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,5,1.0,2,1,0,1,2,0,1,0,1,2,0,0,0,2,2,0,2,0,2,2,1,1.0,2,3,38.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,3,1.0,2,2,2,2,2,3,2,0,2,2,0,0,0,1,3,2,2,2,0,0,0,0.0,0,2,30.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,4,1.0,2,2,2,2,1,1,0,0,2,2,2,1,0,1,1,3,2,2,2,2,1,1.0,0,3,32.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0.0,0,0,0,0,1,2,2,0,0,0,1,1,1,4,3,2,1,1,2,2,1,1.0,3,3,32.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,2,1.0,2,0,0,0,1,4,1,0,1,1,0,0,1,3,2,1,0,2,2,2,1,1.0,0,2,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
